"COVID-19-Associated Hospitalization Rates (per 100,000 population) for the COVID-NET Network (downloaded on "May-13-2020)
Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Connecticut,EIP,2020,2020,22,18-49 yr,null,null
Connecticut,EIP,2020,2020,23,18-49 yr,null,null
Connecticut,EIP,2020,2020,24,18-49 yr,null,null
Connecticut,EIP,2020,2020,25,18-49 yr,null,null
Connecticut,EIP,2020,2020,26,18-49 yr,null,null
Connecticut,EIP,2020,2020,27,18-49 yr,null,null
Connecticut,EIP,2020,2020,28,18-49 yr,null,null
Connecticut,EIP,2020,2020,29,18-49 yr,null,null
Connecticut,EIP,2020,2020,30,18-49 yr,null,null
Connecticut,EIP,2020,2020,31,18-49 yr,null,null
Connecticut,EIP,2020,2020,32,18-49 yr,null,null
Connecticut,EIP,2020,2020,33,18-49 yr,null,null
Connecticut,EIP,2020,2020,34,18-49 yr,null,null
Connecticut,EIP,2020,2020,35,18-49 yr,null,null
Connecticut,EIP,2020,2020,36,18-49 yr,null,null
Connecticut,EIP,2020,2020,37,18-49 yr,null,null
Connecticut,EIP,2020,2020,38,18-49 yr,null,null
Connecticut,EIP,2020,2020,39,18-49 yr,null,null
Connecticut,EIP,2020,2020,10,50-64 yr,0,0
Connecticut,EIP,2020,2020,11,50-64 yr,0.5,0.5
Connecticut,EIP,2020,2020,12,50-64 yr,5.5,5
Connecticut,EIP,2020,2020,13,50-64 yr,25.1,19.6
Connecticut,EIP,2020,2020,14,50-64 yr,67.6,42.5
Connecticut,EIP,2020,2020,15,50-64 yr,117.9,50.3
Connecticut,EIP,2020,2020,16,50-64 yr,161.3,43.4
Connecticut,EIP,2020,2020,17,50-64 yr,187.8,26.5
Connecticut,EIP,2020,2020,18,50-64 yr,216.1,28.3
Connecticut,EIP,2020,2020,19,50-64 yr,null,null
Connecticut,EIP,2020,2020,20,50-64 yr,null,null
Connecticut,EIP,2020,2020,21,50-64 yr,null,null
Connecticut,EIP,2020,2020,22,50-64 yr,null,null
Connecticut,EIP,2020,2020,23,50-64 yr,null,null
Connecticut,EIP,2020,2020,24,50-64 yr,null,null
Connecticut,EIP,2020,2020,25,50-64 yr,null,null
Connecticut,EIP,2020,2020,26,50-64 yr,null,null
Connecticut,EIP,2020,2020,27,50-64 yr,null,null
Connecticut,EIP,2020,2020,28,50-64 yr,null,null
Connecticut,EIP,2020,2020,29,50-64 yr,null,null
Connecticut,EIP,2020,2020,30,50-64 yr,null,null
Connecticut,EIP,2020,2020,31,50-64 yr,null,null
Connecticut,EIP,2020,2020,32,50-64 yr,null,null
Connecticut,EIP,2020,2020,33,50-64 yr,null,null
Connecticut,EIP,2020,2020,34,50-64 yr,null,null
Connecticut,EIP,2020,2020,35,50-64 yr,null,null
Connecticut,EIP,2020,2020,36,50-64 yr,null,null
Connecticut,EIP,2020,2020,37,50-64 yr,null,null
Connecticut,EIP,2020,2020,38,50-64 yr,null,null
Connecticut,EIP,2020,2020,39,50-64 yr,null,null
Connecticut,EIP,2020,2020,10,65+ yr,0.5,0.5
Connecticut,EIP,2020,2020,11,65+ yr,2.2,1.6
Connecticut,EIP,2020,2020,12,65+ yr,14.8,12.6
Connecticut,EIP,2020,2020,13,65+ yr,68.7,53.9
Connecticut,EIP,2020,2020,14,65+ yr,172,103.3
Connecticut,EIP,2020,2020,15,65+ yr,288.5,116.5
Connecticut,EIP,2020,2020,16,65+ yr,408.3,119.8
Connecticut,EIP,2020,2020,17,65+ yr,494.6,86.3
Connecticut,EIP,2020,2020,18,65+ yr,565.5,70.9
Connecticut,EIP,2020,2020,19,65+ yr,null,null
Connecticut,EIP,2020,2020,20,65+ yr,null,null
Connecticut,EIP,2020,2020,21,65+ yr,null,null
Connecticut,EIP,2020,2020,22,65+ yr,null,null
Connecticut,EIP,2020,2020,23,65+ yr,null,null
Connecticut,EIP,2020,2020,24,65+ yr,null,null
Connecticut,EIP,2020,2020,25,65+ yr,null,null
Connecticut,EIP,2020,2020,26,65+ yr,null,null
Connecticut,EIP,2020,2020,27,65+ yr,null,null
Connecticut,EIP,2020,2020,28,65+ yr,null,null
Connecticut,EIP,2020,2020,29,65+ yr,null,null
Connecticut,EIP,2020,2020,30,65+ yr,null,null
Connecticut,EIP,2020,2020,31,65+ yr,null,null
Connecticut,EIP,2020,2020,32,65+ yr,null,null
Connecticut,EIP,2020,2020,33,65+ yr,null,null
Connecticut,EIP,2020,2020,34,65+ yr,null,null
Connecticut,EIP,2020,2020,35,65+ yr,null,null
Connecticut,EIP,2020,2020,36,65+ yr,null,null
Connecticut,EIP,2020,2020,37,65+ yr,null,null
Connecticut,EIP,2020,2020,38,65+ yr,null,null
Connecticut,EIP,2020,2020,39,65+ yr,null,null
Connecticut,EIP,2020,2020,10,Overall,0.1,0.1
Connecticut,EIP,2020,2020,11,Overall,0.7,0.6
Connecticut,EIP,2020,2020,12,Overall,5.1,4.4
Connecticut,EIP,2020,2020,13,Overall,23.2,18.1
Connecticut,EIP,2020,2020,14,Overall,57.8,34.6
Connecticut,EIP,2020,2020,15,Overall,94.3,36.5
Connecticut,EIP,2020,2020,16,Overall,130.6,36.4
Connecticut,EIP,2020,2020,17,Overall,156.4,25.8
Connecticut,EIP,2020,2020,18,Overall,178.1,21.7
Connecticut,EIP,2020,2020,19,Overall,null,null
Connecticut,EIP,2020,2020,20,Overall,null,null
Connecticut,EIP,2020,2020,21,Overall,null,null
Connecticut,EIP,2020,2020,22,Overall,null,null
Connecticut,EIP,2020,2020,23,Overall,null,null
Connecticut,EIP,2020,2020,24,Overall,null,null
Connecticut,EIP,2020,2020,25,Overall,null,null
Connecticut,EIP,2020,2020,26,Overall,null,null
Connecticut,EIP,2020,2020,27,Overall,null,null
Connecticut,EIP,2020,2020,28,Overall,null,null
Connecticut,EIP,2020,2020,29,Overall,null,null
Connecticut,EIP,2020,2020,30,Overall,null,null
Connecticut,EIP,2020,2020,31,Overall,null,null
Connecticut,EIP,2020,2020,32,Overall,null,null
Connecticut,EIP,2020,2020,33,Overall,null,null
Connecticut,EIP,2020,2020,34,Overall,null,null
Connecticut,EIP,2020,2020,35,Overall,null,null
Connecticut,EIP,2020,2020,36,Overall,null,null
Connecticut,EIP,2020,2020,37,Overall,null,null
Connecticut,EIP,2020,2020,38,Overall,null,null
Connecticut,EIP,2020,2020,39,Overall,null,null
Connecticut,EIP,2020,2020,10,65-74 yr,0,0
Connecticut,EIP,2020,2020,11,65-74 yr,1,1
Connecticut,EIP,2020,2020,12,65-74 yr,10.8,9.8
Connecticut,EIP,2020,2020,13,65-74 yr,58.9,48.1
Connecticut,EIP,2020,2020,14,65-74 yr,131.5,72.6
Connecticut,EIP,2020,2020,15,65-74 yr,208,76.5
Connecticut,EIP,2020,2020,16,65-74 yr,288.4,80.5
Connecticut,EIP,2020,2020,17,65-74 yr,347.3,58.9
Connecticut,EIP,2020,2020,18,65-74 yr,394.4,47.1
Connecticut,EIP,2020,2020,19,65-74 yr,null,null
Connecticut,EIP,2020,2020,20,65-74 yr,null,null
Connecticut,EIP,2020,2020,21,65-74 yr,null,null
Connecticut,EIP,2020,2020,22,65-74 yr,null,null
Connecticut,EIP,2020,2020,23,65-74 yr,null,null
Connecticut,EIP,2020,2020,24,65-74 yr,null,null
Connecticut,EIP,2020,2020,25,65-74 yr,null,null
Connecticut,EIP,2020,2020,26,65-74 yr,null,null
Connecticut,EIP,2020,2020,27,65-74 yr,null,null
Connecticut,EIP,2020,2020,28,65-74 yr,null,null
Connecticut,EIP,2020,2020,29,65-74 yr,null,null
Connecticut,EIP,2020,2020,30,65-74 yr,null,null
Connecticut,EIP,2020,2020,31,65-74 yr,null,null
Connecticut,EIP,2020,2020,32,65-74 yr,null,null
Connecticut,EIP,2020,2020,33,65-74 yr,null,null
Connecticut,EIP,2020,2020,34,65-74 yr,null,null
Connecticut,EIP,2020,2020,35,65-74 yr,null,null
Connecticut,EIP,2020,2020,36,65-74 yr,null,null
Connecticut,EIP,2020,2020,37,65-74 yr,null,null
Connecticut,EIP,2020,2020,38,65-74 yr,null,null
Connecticut,EIP,2020,2020,39,65-74 yr,null,null
Connecticut,EIP,2020,2020,10,75-84 yr,0,0
Connecticut,EIP,2020,2020,11,75-84 yr,1.9,1.9
Connecticut,EIP,2020,2020,12,75-84 yr,17.1,15.2
Connecticut,EIP,2020,2020,13,75-84 yr,78,60.9
Connecticut,EIP,2020,2020,14,75-84 yr,203.7,125.6
Connecticut,EIP,2020,2020,15,75-84 yr,336.9,133.2
Connecticut,EIP,2020,2020,16,75-84 yr,462.5,125.6
Connecticut,EIP,2020,2020,17,75-84 yr,552,89.5
Connecticut,EIP,2020,2020,18,75-84 yr,620.5,68.5
Connecticut,EIP,2020,2020,19,75-84 yr,null,null
Connecticut,EIP,2020,2020,20,75-84 yr,null,null
Connecticut,EIP,2020,2020,21,75-84 yr,null,null
Connecticut,EIP,2020,2020,22,75-84 yr,null,null
Connecticut,EIP,2020,2020,23,75-84 yr,null,null
Connecticut,EIP,2020,2020,24,75-84 yr,null,null
Connecticut,EIP,2020,2020,25,75-84 yr,null,null
Connecticut,EIP,2020,2020,26,75-84 yr,null,null
Connecticut,EIP,2020,2020,27,75-84 yr,null,null
Connecticut,EIP,2020,2020,28,75-84 yr,null,null
Connecticut,EIP,2020,2020,29,75-84 yr,null,null
Connecticut,EIP,2020,2020,30,75-84 yr,null,null
Connecticut,EIP,2020,2020,31,75-84 yr,null,null
Connecticut,EIP,2020,2020,32,75-84 yr,null,null
Connecticut,EIP,2020,2020,33,75-84 yr,null,null
Connecticut,EIP,2020,2020,34,75-84 yr,null,null
Connecticut,EIP,2020,2020,35,75-84 yr,null,null
Connecticut,EIP,2020,2020,36,75-84 yr,null,null
Connecticut,EIP,2020,2020,37,75-84 yr,null,null
Connecticut,EIP,2020,2020,38,75-84 yr,null,null
Connecticut,EIP,2020,2020,39,75-84 yr,null,null
Connecticut,EIP,2020,2020,10,85+,3.6,3.6
Connecticut,EIP,2020,2020,11,85+,7.3,3.6
Connecticut,EIP,2020,2020,12,85+,25.5,18.2
Connecticut,EIP,2020,2020,13,85+,87.3,61.8
Connecticut,EIP,2020,2020,14,85+,261.9,174.6
Connecticut,EIP,2020,2020,15,85+,494.7,232.8
Connecticut,EIP,2020,2020,16,85+,749.3,254.6
Connecticut,EIP,2020,2020,17,85+,931.2,181.9
Connecticut,EIP,2020,2020,18,85+,1094.9,163.7
Connecticut,EIP,2020,2020,19,85+,null,null
Connecticut,EIP,2020,2020,20,85+,null,null
Connecticut,EIP,2020,2020,21,85+,null,null
Connecticut,EIP,2020,2020,22,85+,null,null
Connecticut,EIP,2020,2020,23,85+,null,null
Connecticut,EIP,2020,2020,24,85+,null,null
Connecticut,EIP,2020,2020,25,85+,null,null
Connecticut,EIP,2020,2020,26,85+,null,null
Connecticut,EIP,2020,2020,27,85+,null,null
Connecticut,EIP,2020,2020,28,85+,null,null
Connecticut,EIP,2020,2020,29,85+,null,null
Connecticut,EIP,2020,2020,30,85+,null,null
Connecticut,EIP,2020,2020,31,85+,null,null
Connecticut,EIP,2020,2020,32,85+,null,null
Connecticut,EIP,2020,2020,33,85+,null,null
Connecticut,EIP,2020,2020,34,85+,null,null
Connecticut,EIP,2020,2020,35,85+,null,null
Connecticut,EIP,2020,2020,36,85+,null,null
Connecticut,EIP,2020,2020,37,85+,null,null
Connecticut,EIP,2020,2020,38,85+,null,null
Connecticut,EIP,2020,2020,39,85+,null,null
Connecticut,EIP,2020,2020,10,18-29 yr,0,0
Connecticut,EIP,2020,2020,11,18-29 yr,0.6,0.6
Connecticut,EIP,2020,2020,12,18-29 yr,0.6,0
Connecticut,EIP,2020,2020,13,18-29 yr,4.2,3.6
Connecticut,EIP,2020,2020,14,18-29 yr,7.8,3.6
Connecticut,EIP,2020,2020,15,18-29 yr,13.7,6
Connecticut,EIP,2020,2020,16,18-29 yr,19.7,6
Connecticut,EIP,2020,2020,17,18-29 yr,24.5,4.8
Connecticut,EIP,2020,2020,18,18-29 yr,26.9,2.4
Connecticut,EIP,2020,2020,19,18-29 yr,null,null
Connecticut,EIP,2020,2020,20,18-29 yr,null,null
Connecticut,EIP,2020,2020,21,18-29 yr,null,null
Connecticut,EIP,2020,2020,22,18-29 yr,null,null
Connecticut,EIP,2020,2020,23,18-29 yr,null,null
Connecticut,EIP,2020,2020,24,18-29 yr,null,null
Connecticut,EIP,2020,2020,25,18-29 yr,null,null
Connecticut,EIP,2020,2020,26,18-29 yr,null,null
Connecticut,EIP,2020,2020,27,18-29 yr,null,null
Connecticut,EIP,2020,2020,28,18-29 yr,null,null
Connecticut,EIP,2020,2020,29,18-29 yr,null,null
Connecticut,EIP,2020,2020,30,18-29 yr,null,null
Connecticut,EIP,2020,2020,31,18-29 yr,null,null
Connecticut,EIP,2020,2020,32,18-29 yr,null,null
Connecticut,EIP,2020,2020,33,18-29 yr,null,null
Connecticut,EIP,2020,2020,34,18-29 yr,null,null
Connecticut,EIP,2020,2020,35,18-29 yr,null,null
Connecticut,EIP,2020,2020,36,18-29 yr,null,null
Connecticut,EIP,2020,2020,37,18-29 yr,null,null
Connecticut,EIP,2020,2020,38,18-29 yr,null,null
Connecticut,EIP,2020,2020,39,18-29 yr,null,null
Connecticut,EIP,2020,2020,10,30-39 yr,0,0
Connecticut,EIP,2020,2020,11,30-39 yr,0.8,0.8
Connecticut,EIP,2020,2020,12,30-39 yr,3.9,3.1
Connecticut,EIP,2020,2020,13,30-39 yr,11.8,7.8
Connecticut,EIP,2020,2020,14,30-39 yr,32.2,20.4
Connecticut,EIP,2020,2020,15,30-39 yr,43.1,11
Connecticut,EIP,2020,2020,16,30-39 yr,57.3,14.1
Connecticut,EIP,2020,2020,17,30-39 yr,65.9,8.6
Connecticut,EIP,2020,2020,18,30-39 yr,73,7.1
Connecticut,EIP,2020,2020,19,30-39 yr,null,null
Connecticut,EIP,2020,2020,20,30-39 yr,null,null
Connecticut,EIP,2020,2020,21,30-39 yr,null,null
Connecticut,EIP,2020,2020,22,30-39 yr,null,null
Connecticut,EIP,2020,2020,23,30-39 yr,null,null
Connecticut,EIP,2020,2020,24,30-39 yr,null,null
Connecticut,EIP,2020,2020,25,30-39 yr,null,null
Connecticut,EIP,2020,2020,26,30-39 yr,null,null
Connecticut,EIP,2020,2020,27,30-39 yr,null,null
Connecticut,EIP,2020,2020,28,30-39 yr,null,null
Connecticut,EIP,2020,2020,29,30-39 yr,null,null
Connecticut,EIP,2020,2020,30,30-39 yr,null,null
Connecticut,EIP,2020,2020,31,30-39 yr,null,null
Connecticut,EIP,2020,2020,32,30-39 yr,null,null
Connecticut,EIP,2020,2020,33,30-39 yr,null,null
Connecticut,EIP,2020,2020,34,30-39 yr,null,null
Connecticut,EIP,2020,2020,35,30-39 yr,null,null
Connecticut,EIP,2020,2020,36,30-39 yr,null,null
Connecticut,EIP,2020,2020,37,30-39 yr,null,null
Connecticut,EIP,2020,2020,38,30-39 yr,null,null
Connecticut,EIP,2020,2020,39,30-39 yr,null,null
Connecticut,EIP,2020,2020,10,40-49 yr,0,0
Connecticut,EIP,2020,2020,11,40-49 yr,0,0
Connecticut,EIP,2020,2020,12,40-49 yr,4.9,4.9
Connecticut,EIP,2020,2020,13,40-49 yr,27.7,22.8
Connecticut,EIP,2020,2020,14,40-49 yr,58.7,31
Connecticut,EIP,2020,2020,15,40-49 yr,79.1,20.4
Connecticut,EIP,2020,2020,16,40-49 yr,103.5,24.5
Connecticut,EIP,2020,2020,17,40-49 yr,123.9,20.4
Connecticut,EIP,2020,2020,18,40-49 yr,136.1,12.2
Connecticut,EIP,2020,2020,19,40-49 yr,null,null
Connecticut,EIP,2020,2020,20,40-49 yr,null,null
Connecticut,EIP,2020,2020,21,40-49 yr,null,null
Connecticut,EIP,2020,2020,22,40-49 yr,null,null
Connecticut,EIP,2020,2020,23,40-49 yr,null,null
Connecticut,EIP,2020,2020,24,40-49 yr,null,null
Connecticut,EIP,2020,2020,25,40-49 yr,null,null
Connecticut,EIP,2020,2020,26,40-49 yr,null,null
Connecticut,EIP,2020,2020,27,40-49 yr,null,null
Connecticut,EIP,2020,2020,28,40-49 yr,null,null
Connecticut,EIP,2020,2020,29,40-49 yr,null,null
Connecticut,EIP,2020,2020,30,40-49 yr,null,null
Connecticut,EIP,2020,2020,31,40-49 yr,null,null
Connecticut,EIP,2020,2020,32,40-49 yr,null,null
Connecticut,EIP,2020,2020,33,40-49 yr,null,null
Connecticut,EIP,2020,2020,34,40-49 yr,null,null
Connecticut,EIP,2020,2020,35,40-49 yr,null,null
Connecticut,EIP,2020,2020,36,40-49 yr,null,null
Connecticut,EIP,2020,2020,37,40-49 yr,null,null
Connecticut,EIP,2020,2020,38,40-49 yr,null,null
Connecticut,EIP,2020,2020,39,40-49 yr,null,null

Disclaimer:
The Coronavirus Disease 2019 (COVID-19)-Associated Hospitalization Surveillance Network (COVID-NET)
hospitalization data are preliminary and subject to change as more data become available. In
"particular, case counts and rates for recent hospital admissions are subject to lag. As data are"
"received each week, prior case counts and rates are updated accordingly.  COVID-NET conducts"
population-based surveillance for laboratory-confirmed COVID-19-associated hospitalizations in
children (less than 18 years of age) and adults. COVID-NET covers nearly 100 counties in the 10
"Emerging Infections Program (EIP) states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and four"
"Influenza Hospitalization Surveillance Project (IHSP) states (IA, MI, OH, and UT). Cumulative and"
"weekly unadjusted incidence rates (per 100,000 population) are calculated using the National Center"
for Health Statistics' (NCHS) vintage 2018 bridged-race postcensal population estimates for the
counties included in the surveillance catchment area. The rates provided are likely to be
underestimated as COVID-19-associated hospitalizations might be missed due to test availability and
provider or facility testing practices.
